代码,名称,流通市值Z,涨幅%,封单额,现价,总金额,现量,10日涨幅%,20日涨幅%,涨跌,细分行业,买价,卖价,总量,涨速%,换手%,今开,最高,最低,昨收,市盈(动),量比,地区,振幅%,均价,内盘,外盘
688084,晶品特装,         18.71亿,--  ,--  ,54.56,0,0,3.49,15.59,--  ,地面兵装,54.6,54.88,0,--  ,--  ,--  ,--  ,--  ,54.56,--  ,0,北京,0,54.56,0,0
688082,盛美上海,         70.51亿,0,--  ,92.94,57.73,62,-1.29,8.32,0,半导体设备,92.8,92.94,62,0,0.01,92.94,92.94,92.94,92.94,44.47,0.95,上海,0,92.94,31,31
688075,安旭生物,         11.63亿,0,--  ,36.48,1.62,4,-0.36,8.19,0,诊断试剂,36.48,36.69,4,0,0,36.48,36.48,36.48,36.48,18.61,0.36,浙江,0,36.48,2,2
688069,德林海,          8.33亿,--  ,--  ,16.94,0,0,4.89,3.55,--  ,生态修复,17.02,17.05,0,--  ,--  ,--  ,--  ,--  ,16.94,--  ,0,江苏,0,16.94,0,0
688062,迈威生物-U,         73.09亿,0,--  ,35.8,15.49,43,18.11,29.2,0,其他生物制药,35.5,35.8,43,0,0,35.8,35.8,35.8,35.8,--  ,0.22,上海,0,35.8,22,21
688061,灿瑞科技,         13.08亿,--  ,--  ,30.64,0,0,4.75,15.23,--  ,集成电路设计,30.65,30.78,0,--  ,--  ,--  ,--  ,--  ,30.64,--  ,0,上海,0,30.64,0,0
688060,云涌科技,          5.76亿,--  ,--  ,35.37,0,0,9.81,21.01,--  ,行业应用软件,34.6,35.44,0,--  ,--  ,--  ,--  ,--  ,35.37,375.32,0,江苏,0,35.37,0,0
688057,金达莱,         16.51亿,--  ,--  ,11.79,0,0,5.27,6.7,--  ,环保设备,11.74,11.8,0,--  ,--  ,--  ,--  ,--  ,11.79,22.65,0,江西,0,11.79,0,0
688056,莱伯泰科,          6.81亿,0,--  ,25.76,11.54,45,11.76,17.89,0,仪器仪表,25.66,25.76,45,0,0.01,25.76,25.76,25.76,25.76,48.72,2.76,北京,0,25.76,23,22
688052,纳芯微,         93.91亿,0,--  ,109.82,98.78,90,1.48,1.06,0,集成电路设计,109.82,110,90,0,0.01,109.82,109.82,109.82,109.82,--  ,0.85,江苏,0,109.82,45,45
688045,必易微,          6.77亿,0,--  ,30.39,14.64,48,6.78,14.72,0,集成电路设计,30.27,30.39,48,0,0.01,30.39,30.39,30.39,30.39,--  ,1.85,深圳,0,30.39,24,24
688030,山石网科,         13.17亿,--  ,--  ,13.8,0,0,0,12.29,--  ,基础软件,13.82,13.83,0,--  ,--  ,--  ,--  ,--  ,13.8,--  ,0,江苏,0,13.8,0,0
688021,奥福环保,          6.30亿,0,--  ,13.55,7.93,59,11.89,18.76,0,大气治理,13.55,13.56,59,0,0.01,13.55,13.55,13.55,13.55,72.54,1.06,山东,0,13.55,30,29
688009,中国通号,        109.90亿,0,--  ,5.45,53.06,974,5.62,19.26,0,轨交设备,5.45,5.46,974,0,0,5.45,5.45,5.45,5.45,16.87,0.44,北京,0,5.45,487,487
605500,森林包装,          7.42亿,0,--  ,6.95,5.07,73,12.46,11.56,0,纸包装,6.95,6.99,73,0,0.01,6.95,6.95,6.95,6.95,22.94,0.87,浙江,0,6.95,37,36
605388,均瑶健康,         13.18亿,0,--  ,9.31,6.24,67,5.56,9.66,0,乳制品,9.25,9.31,67,0,0,9.31,9.31,9.31,9.31,36.39,0.42,湖北,0,9.31,34,33
605369,拱东医疗,         14.18亿,--  ,--  ,48.45,0,0,5.01,15.6,--  ,医疗耗材,48.44,48.45,0,--  ,--  ,--  ,--  ,--  ,48.45,46.37,0,浙江,0,48.45,0,0
605305,中际联合,         41.26亿,0,--  ,38.83,9.71,25,2.64,12.65,0,工程机械整机,38.8,38.83,25,0,0,38.83,38.83,38.83,38.83,37.29,0.32,北京,0,38.83,13,12
605300,佳禾食品,          8.19亿,0,--  ,14.22,2.7,19,6.84,8.22,0,乳制品,14.15,14.22,19,0,0,14.22,14.22,14.22,14.22,20.71,0.24,江苏,0,14.22,10,9
605289,罗曼股份,         18.37亿,0,--  ,36.3,18.15,50,6.45,14.87,0,其他专业工程,36.3,36.34,50,0,0.01,36.3,36.3,36.3,36.3,39.56,0.51,上海,0,36.3,25,25
605268,王力安防,          6.25亿,0,--  ,8.4,10.42,124,6.87,15.07,0,其他家居,8.38,8.4,124,0,0,8.4,8.4,8.4,8.4,29.01,0.49,浙江,0,8.4,62,62
605258,协和电子,          7.15亿,0,--  ,21.65,4.76,22,13.17,24.5,0,PCB,21.6,21.65,22,0,0,21.65,21.65,21.65,21.65,54.36,0.32,江苏,0,21.65,11,11
605208,永茂泰,         12.37亿,0,--  ,7.29,21.87,300,13.37,21.7,0,铝,7.28,7.29,300,0,0.01,7.29,7.29,7.29,7.29,63.91,1,上海,0,7.29,150,150
605179,一鸣食品,          9.41亿,0,--  ,11.27,13.86,123,5.72,8.47,0,乳制品,11.26,11.27,123,0,0,11.27,11.27,11.27,11.27,95.63,0.57,浙江,0,11.27,62,61
605178,时空科技,          8.88亿,0,--  ,18.06,526.45,2915,-3.01,34.58,0,装修装饰,18.05,18.06,2915,0,0.29,18.06,18.06,18.06,18.06,--  ,18.92,北京,0,18.06,1458,1457
605166,聚合顺,         20.26亿,0,--  ,10,5.8,58,13.12,21.95,0,锦纶,9.99,10,58,0,0,10,10,10,10,15.76,0.41,浙江,0,10,29,29
605158,华达新材,         10.03亿,0,--  ,7.37,17.39,236,8.7,18.49,0,板材,7.35,7.37,236,0,0,7.37,7.37,7.37,7.37,12.45,0.95,浙江,0,7.37,118,118
605136,丽人丽妆,         13.63亿,0,--  ,8.18,17.01,208,7.49,12.36,0,电商服务,8.16,8.18,208,0,0.01,8.18,8.18,8.18,8.18,--  ,1.05,上海,0,8.18,104,104
605122,四方新材,          6.85亿,0,--  ,11.68,7.12,61,12.2,17.98,0,水泥制品,11.68,11.69,61,0,0.01,11.68,11.68,11.68,11.68,297.68,0.85,重庆,0,11.68,31,30
605118,力鼎光电,          7.55亿,0,--  ,17.9,148.75,831,7.96,23.79,0,光学元件,17.9,17.92,831,0,0.02,17.9,17.9,17.9,17.9,46.14,2.12,福建,0,17.9,416,415
605081,太和水,          9.52亿,0,--  ,12,132.36,1103,23.97,25,0,生态修复,12,12.02,1103,0,0.13,12,12,12,12,--  ,2.77,上海,0,12,552,551
605080,浙江自然,          9.11亿,0,--  ,19.35,60.76,314,9.38,9.76,0,娱乐用品,19.35,19.36,314,0,0.07,19.35,19.35,19.35,19.35,15.37,1.49,浙江,0,19.35,157,157
605077,华康股份,         26.15亿,0,--  ,20.47,10.44,51,6.06,9.12,0,制糖业,20.47,20.48,51,0,0,20.47,20.47,20.47,20.47,13.11,1.38,浙江,0,20.47,26,25
605060,联德股份,         15.35亿,--  ,--  ,18.81,0,0,8.67,18.6,--  ,机械基础件,18.81,18.9,0,--  ,--  ,--  ,--  ,--  ,18.81,16.64,0,浙江,0,18.81,0,0
605050,福然德,         15.42亿,0,--  ,11.59,1.62,14,9.34,19.73,0,供应链服务,11.55,11.59,14,0,0,11.59,11.59,11.59,11.59,14.56,0.09,上海,0,11.59,7,7
605033,美邦股份,          4.97亿,0,--  ,14.7,5.59,38,10.94,20.59,0,农药,14.64,14.7,38,0,0.01,14.7,14.7,14.7,14.7,21.24,1.1,陕西,0,14.7,19,19
605018,长华集团,          8.64亿,0,--  ,9.16,6.41,70,10.76,20.21,0,其他汽车零部件,9.16,9.2,70,0,0,9.16,9.16,9.16,9.16,56.76,0.6,浙江,0,9.16,35,35
605007,五洲特纸,         11.70亿,0,--  ,13.7,3.15,23,15.51,16.4,0,特种纸,13.7,13.73,23,0,0,13.7,13.7,13.7,13.7,38.82,0.3,浙江,0,13.7,12,11
603997,继峰股份,         72.24亿,0,--  ,13.38,15.92,119,3.16,20.87,0,车身附件及饰件,13.38,13.45,119,0,0,13.38,13.38,13.38,13.38,75.56,0.7,浙江,0,13.38,60,59
603980,吉华集团,         16.48亿,0,--  ,3.7,9.51,257,9.79,13.85,0,纺织化学品,3.7,3.71,257,0,0,3.7,3.7,3.7,3.7,--  ,1.01,浙江,0,3.7,129,128
603959,百利科技,         20.27亿,0,--  ,5.89,138.18,2346,12.62,18.51,0,化学工程,5.89,5.9,2346,0,0.05,5.89,5.89,5.89,5.89,151.25,1.82,湖南,0,5.89,1173,1173
603958,哈森股份,         10.38亿,0,--  ,12.96,167.31,1291,-4,-20.59,0,鞋帽及其他,12.96,12.99,1291,0,0.06,12.96,12.96,12.96,12.96,--  ,2.47,江苏,0,12.96,646,645
603948,建业股份,          9.23亿,0,--  ,21.42,2.14,10,11.1,17.37,0,有机化工原料,21.42,21.43,10,0,0,21.42,21.42,21.42,21.42,10.96,0.12,浙江,0,21.42,5,5
603936,博敏电子,         39.90亿,0,--  ,8.07,28.97,359,3.99,18.68,0,PCB,8.07,8.08,359,0,0.01,8.07,8.07,8.07,8.07,68.15,0.67,广东,0,8.07,180,179
603931,格林达,         14.27亿,0,--  ,22.5,5.17,23,3.21,10.29,0,半导体材料,22.43,22.5,23,0,0,22.5,22.5,22.5,22.5,27.51,0.3,浙江,0,22.5,12,11
603843,正平股份,         11.47亿,0,--  ,2.68,108.06,4032,19.64,31.37,0,基建工程,2.68,2.69,4032,0,0.06,2.68,2.68,2.68,2.68,--  ,5.68,青海,0,2.68,2016,2016
603838,四通股份,          6.73亿,0,--  ,5.7,671.06,11773,26.39,39.36,0,其他家居,5.7,5.71,11773,0,0.37,5.7,5.7,5.7,5.7,--  ,19.16,广东,0,5.7,5887,5886
603826,坤彩科技,         59.81亿,0,--  ,47.88,8.62,18,-3.53,-1.05,0,非金属材料,47.85,47.88,18,0,0,47.88,47.88,47.88,47.88,258.32,0.49,福建,0,47.88,9,9
603825,华扬联众,         15.72亿,0,--  ,11.27,248.73,2207,-4.65,30.14,0,互联网广告,11.26,11.27,2207,0,0.09,11.27,11.27,11.27,11.27,--  ,1.93,湖南,0,11.27,1104,1103
603819,神力股份,         12.97亿,--  ,--  ,12.79,0,0,5.7,18.21,--  ,电机制造,12.54,12.7,0,--  ,--  ,--  ,--  ,--  ,12.79,1696.37,0,江苏,0,12.79,0,0
603818,曲美家居,         11.38亿,0,--  ,3.9,11.9,305,-1.02,12.07,0,家具,3.88,3.9,305,0,0.01,3.9,3.9,3.9,3.9,--  ,0.9,北京,0,3.9,153,152
603817,海峡环保,         13.96亿,0,--  ,5.4,14.36,266,9.31,13.45,0,水治理,5.4,5.41,266,0,0,5.4,5.4,5.4,5.4,15.79,1.23,福建,0,5.4,133,133
603815,交建股份,         21.92亿,0,--  ,7.29,27.41,376,14.62,11.81,0,基建工程,7.29,7.33,376,0,0.01,7.29,7.29,7.29,7.29,26.07,0.89,安徽,0,7.29,188,188
603797,联泰环保,         11.70亿,0,--  ,4.64,26.26,566,9.18,10.48,0,水治理,4.64,4.65,566,0,0.01,4.64,4.64,4.64,4.64,10.42,3.15,广东,0,4.64,283,283
603730,岱美股份,         31.93亿,0,--  ,12.68,13.57,107,-1.4,-7.04,0,车身附件及饰件,12.67,12.68,107,0,0,12.68,12.68,12.68,12.68,22.42,0.72,上海,0,12.68,54,53
603700,宁水集团,         13.44亿,0,--  ,11.77,1.65,14,9.08,11.46,0,仪器仪表,11.77,11.79,14,0,0,11.77,11.77,11.77,11.77,21.93,0.17,浙江,0,11.77,7,7
603699,纽威股份,         43.30亿,0,--  ,16.96,13.74,81,2.17,20.2,0,机械基础件,16.96,16.98,81,0,0,16.96,16.96,16.96,16.96,16.44,0.34,江苏,0,16.96,41,40
603683,晶华新材,         13.97亿,0,--  ,8.91,8.02,90,5.07,15.27,0,胶黏剂及胶带,8.91,8.92,90,0,0,8.91,8.91,8.91,8.91,44.52,0.5,上海,0,8.91,45,45
603681,永冠新材,         13.33亿,0,--  ,12.84,7.32,57,9.74,11.94,0,胶黏剂及胶带,12.8,12.84,57,0,0,12.84,12.84,12.84,12.84,37.69,0.79,上海,0,12.84,29,28
603679,华体科技,         12.00亿,0,--  ,11.59,37.55,324,11.87,26.81,0,LED,11.59,11.6,324,0,0.02,11.59,11.59,11.59,11.59,24.47,1.17,四川,0,11.59,162,162
603676,卫信康,          8.50亿,0,--  ,8.71,8.19,94,6.09,12.82,0,化学制剂,8.71,8.72,94,0,0,8.71,8.71,8.71,8.71,13.52,0.72,西藏,0,8.71,47,47
603668,天马科技,         49.73亿,0,--  ,16.82,5.55,33,6.46,7.27,0,水产饲料,16.66,16.82,33,0,0,16.82,16.82,16.82,16.82,--  ,0.19,福建,0,16.82,17,16
603637,镇海股份,         13.46亿,0,--  ,7.15,13.87,194,12.78,16.64,0,化学工程,7.15,7.16,194,0,0.01,7.15,7.15,7.15,7.15,22.89,1.49,浙江,0,7.15,97,97
603618,杭电股份,         15.91亿,0,--  ,5.21,8.96,172,10.62,19.5,0,线缆部件及其他,5.21,5.23,172,0,0,5.21,5.21,5.21,5.21,22.38,0.44,浙江,0,5.21,86,86
603609,禾丰股份,         25.92亿,0,--  ,7.11,11.09,156,1.72,1.43,0,畜禽饲料,7.11,7.12,156,0,0,7.11,7.11,7.11,7.11,124.01,0.84,辽宁,0,7.11,78,78
603608,天创时尚,         15.27亿,0,--  ,5.79,18.59,321,11.78,58.2,0,鞋帽及其他,5.77,5.79,321,0,0.01,5.79,5.79,5.79,5.79,--  ,0.7,广东,0,5.79,161,160
603603,*ST博天,          4.08亿,--  ,--  ,1,0,0,0,0,--  ,水治理,,--  ,0,--  ,--  ,--  ,--  ,--  ,1,20.35,0,北京,0,1,0,0
603601,再升科技,         18.48亿,0,--  ,3.15,79.98,2539,7.51,11.31,0,玻纤制造,3.15,3.16,2539,0,0.02,3.15,3.15,3.15,3.15,20.58,1.78,重庆,0,3.15,1270,1269
603565,中谷物流,         55.71亿,0,--  ,8.29,16.08,194,6.42,9.22,0,仓储物流,8.29,8.3,194,0,0,8.29,8.29,8.29,8.29,10.95,0.56,上海,0,8.29,97,97
603555,ST贵人,          6.93亿,--  ,--  ,0.67,0,0,-14.1,-14.1,--  ,运动服装,,--  ,0,--  ,--  ,--  ,--  ,--  ,0.67,--  ,0,福建,0,0.67,0,0
603530,神马电力,         14.54亿,0,--  ,19.31,18.15,94,-2.57,8.67,0,线缆部件及其他,19.31,19.32,94,0,0,19.31,19.31,19.31,19.31,65.34,0.4,江苏,0,19.31,47,47
603529,爱玛科技,         72.45亿,0,--  ,32.41,37.6,116,-4.54,10.96,0,摩托车,32.41,32.43,116,0,0.01,32.41,32.41,32.41,32.41,13.45,0.8,天津,0,32.41,58,58
603500,祥和实业,          8.91亿,0,--  ,10.64,2.13,20,10.72,16.54,0,轨交设备,10.59,10.64,20,0,0,10.64,10.64,10.64,10.64,36.25,0.23,浙江,0,10.64,10,10
603489,八方股份,         18.93亿,0,--  ,41.76,10.61,25,8.44,13.17,0,电机制造,41.76,41.78,25,0,0,41.76,41.76,41.76,41.76,43.69,0.58,江苏,0,41.76,13,12
603399,吉翔股份,         22.48亿,0,--  ,7.89,11.6,147,5.2,19.73,0,钨钼,7.89,7.9,147,0,0,7.89,7.89,7.89,7.89,--  ,0.33,辽宁,0,7.89,74,73
603383,顶点软件,         38.69亿,0,--  ,39.49,83.72,212,-2.01,-4.27,0,行业应用软件,39.48,39.49,212,0,0.01,39.49,39.49,39.49,39.49,42.27,1.23,福建,0,39.49,106,106
603359,东珠生态,         13.96亿,0,--  ,5.8,212.4,3662,20.58,25,0,生态修复,5.8,5.81,3662,0,0.08,5.8,5.8,5.8,5.8,52.93,4.45,江苏,0,5.8,1831,1831
603345,安井食品,        194.19亿,0,--  ,88.28,76.8,87,0.89,8.81,0,预加工食品,88.28,88.36,87,0,0,88.28,88.28,88.28,88.28,17.31,0.49,福建,0,88.28,44,43
603339,四方科技,         18.63亿,0,--  ,10.78,12.5,116,7.69,14.07,0,金属制品,10.78,10.79,116,0,0,10.78,10.78,10.78,10.78,10.08,0.91,江苏,0,10.78,58,58
603333,尚纬股份,         16.21亿,0,--  ,4.97,33.3,670,10.44,21.22,0,线缆部件及其他,4.96,4.97,670,0,0.01,4.97,4.97,4.97,4.97,76.44,0.93,四川,0,4.97,335,335
603323,苏农银行,         63.10亿,0,--  ,4.49,16.75,373,-0.44,1.58,0,农商行,4.49,4.5,373,0,0,4.49,4.49,4.49,4.49,4.19,0.52,江苏,0,4.49,187,186
603313,梦百合,         24.66亿,--  ,--  ,10.04,0,0,2.76,11.18,--  ,家具,10,10.03,0,--  ,--  ,--  ,--  ,--  ,10.04,38.05,0,江苏,0,10.04,0,0
603305,旭升集团,         52.15亿,0,--  ,15.43,85.64,555,3.98,6.41,0,底盘与发动机系统,15.4,15.43,555,0,0.01,15.43,15.43,15.43,15.43,19.12,1.1,浙江,0,15.43,278,277
603300,华铁应急,        101.40亿,0,--  ,6.66,149.72,2248,7.42,10.26,0,租赁,6.65,6.66,2248,0,0.01,6.66,6.66,6.66,6.66,17.42,1.23,浙江,0,6.66,1124,1124
603299,苏盐井神,         23.80亿,0,--  ,8.45,10.98,130,3.3,2.67,0,无机盐,8.44,8.45,130,0,0,8.45,8.45,8.45,8.45,9.12,0.68,江苏,0,8.45,65,65
603278,大业股份,         17.66亿,0,--  ,10.48,20.12,192,13.54,27.18,0,金属制品,10.48,10.49,192,0,0.01,10.48,10.48,10.48,10.48,25.48,0.46,山东,0,10.48,96,96
603276,恒兴新材,          7.66亿,0,--  ,20.15,35.46,176,2.6,13.52,0,有机化工原料,20.15,20.16,176,0,0.05,20.15,20.15,20.15,20.15,38.36,1.48,江苏,0,20.15,88,88
603255,鼎际得,         15.23亿,0,--  ,39.68,3.97,10,1.72,15.55,0,塑料助剂,39.68,39.73,10,0,0,39.68,39.68,39.68,39.68,82.9,0.33,辽宁,0,39.68,5,5
603236,移远通信,         81.31亿,0,--  ,43.45,148.16,341,3.8,16.3,0,通信终端及配件,43.45,43.46,341,0,0.01,43.45,43.45,43.45,43.45,--  ,1.87,上海,0,43.45,171,170
603235,天新药业,         10.28亿,--  ,--  ,23.49,0,0,3.98,5.19,--  ,原料药,23.36,23.49,0,--  ,--  ,--  ,--  ,--  ,23.49,18.68,0,江西,0,23.49,0,0
603216,梦天家居,          5.75亿,0,--  ,10.14,58.91,581,8.45,12.17,0,家具,10.14,10.17,581,0,0.1,10.14,10.14,10.14,10.14,38.5,4.33,浙江,0,10.14,291,290
603214,爱婴室,          9.35亿,0,--  ,12.95,23.83,184,0.31,16.35,0,专业连锁,12.94,12.95,184,0,0.01,12.95,12.95,12.95,12.95,29.08,1.33,上海,0,12.95,92,92
603208,江山欧派,         19.23亿,0,--  ,28.56,8.85,31,8.55,10.14,0,家具,28.56,28.65,31,0,0,28.56,28.56,28.56,28.56,13.02,0.42,浙江,0,28.56,16,15
603183,建研院,         13.97亿,0,--  ,3.64,12.63,347,10.64,14.11,0,检测服务,3.63,3.64,347,0,0.01,3.64,3.64,3.64,3.64,44.3,0.99,江苏,0,3.64,174,173
603181,皇马科技,         32.72亿,0,--  ,10.06,4.63,46,6.79,6.23,0,其他化学制品,10.06,10.16,46,0,0,10.06,10.06,10.06,10.06,18.93,0.36,浙江,0,10.06,23,23
603176,汇通集团,          7.45亿,0,--  ,4.97,9.49,191,9.96,20.92,0,基建工程,4.91,4.97,191,0,0.01,4.97,4.97,4.97,4.97,59.81,1.75,河北,0,4.97,96,95
603165,荣晟环保,         15.11亿,0,--  ,10.99,11.65,106,6.8,7.22,0,大宗用纸,10.99,11,106,0,0,10.99,10.99,10.99,10.99,11.31,0.65,浙江,0,10.99,53,53
603162,海通发展,          9.06亿,0,--  ,14.83,5.19,35,5.25,4.81,0,航运,14.77,14.83,35,0,0.01,14.83,14.83,14.83,14.83,45.16,0.35,福建,0,14.83,18,17
603158,腾龙股份,         25.32亿,0,--  ,8.71,272.62,3130,11.52,23.9,0,底盘与发动机系统,8.7,8.71,3130,0,0.06,8.71,8.71,8.71,8.71,22.84,3.85,江苏,0,8.71,1565,1565
603153,上海建科,         12.40亿,0,--  ,17.47,30.92,177,0.06,-2.94,0,工程咨询服务,17.46,17.47,177,0,0.01,17.47,17.47,17.47,17.47,41.08,0.64,上海,0,17.47,89,88
603136,天目湖,         20.29亿,0,--  ,20.34,73.63,362,16.23,15.7,0,旅游景区,20.34,20.36,362,0,0.02,20.34,20.34,20.34,20.34,23.67,1.83,江苏,0,20.34,181,181
603129,春风动力,        101.99亿,0,--  ,113.8,21.62,19,0.83,22.21,0,摩托车,113,113.8,19,0,0,113.8,113.8,113.8,113.8,16.02,0.35,浙江,0,113.8,10,9
603116,红蜻蜓,         12.39亿,0,--  ,5.16,11.3,219,9.79,13.41,0,鞋帽及其他,5.15,5.16,219,0,0,5.16,5.16,5.16,5.16,46.49,0.86,浙江,0,5.16,110,109
603111,康尼机电,         39.61亿,0,--  ,6.29,30.13,479,14.36,31.32,0,轨交设备,6.28,6.29,479,0,0.01,6.29,6.29,6.29,6.29,23.01,0.44,江苏,0,6.29,240,239
603101,汇嘉时代,         11.76亿,0,--  ,6.32,2.53,40,7.85,15.96,0,百货,6.32,6.33,40,0,0,6.32,6.32,6.32,6.32,13.86,0.22,新疆,0,6.32,20,20
603077,和邦生物,        143.52亿,0,--  ,2.42,69.14,2857,0.83,-1.22,0,纯碱,2.41,2.42,2857,0,0,2.42,2.42,2.42,2.42,15.73,1.16,四川,0,2.42,1429,1428
603073,彩蝶实业,          6.00亿,0,--  ,16.02,3.2,20,7.73,11.33,0,其他纺织,15.96,16.02,20,0,0.01,16.02,16.02,16.02,16.02,16.87,0.35,浙江,0,16.02,10,10
603067,振华股份,         28.60亿,0,--  ,9.03,7.86,87,4.63,5.86,0,无机盐,8.98,9.03,87,0,0,9.03,9.03,9.03,9.03,11.93,0.39,湖北,0,9.03,44,43
603060,国检集团,         19.04亿,0,--  ,7.5,10.57,141,0.94,3.59,0,检测服务,7.43,7.5,141,0,0,7.5,7.5,7.5,7.5,61.21,1.04,北京,0,7.5,71,70
603045,福达合金,         11.90亿,0,--  ,12.25,30.01,245,16,22.99,0,配电设备,12.25,12.27,245,0,0.02,12.25,12.25,12.25,12.25,37.1,1.1,浙江,0,12.25,123,122
603040,新坐标,         14.06亿,0,--  ,22.65,7.02,31,7.65,14.34,0,底盘与发动机系统,22.65,22.73,31,0,0,22.65,22.65,22.65,22.65,17.02,0.44,浙江,0,22.65,16,15
603039,泛微网络,         52.31亿,0,--  ,41.62,3.33,8,4.47,12.64,0,基础软件,41.03,41.62,8,0,0,41.62,41.62,41.62,41.62,714.83,0.12,上海,0,41.62,4,4
603031,安孚科技,         28.24亿,--  ,--  ,47.25,0,0,11.83,14.41,--  ,其他电池,,--  ,0,--  ,--  ,--  ,--  ,--  ,47.25,59.4,0,安徽,0,47.25,0,0
603028,赛福天,         17.30亿,0,--  ,9.25,24.88,269,14.2,30.1,0,金属制品,9.25,9.36,269,0,0.01,9.25,9.25,9.25,9.25,50.41,1.02,江苏,0,9.25,135,134
603008,喜临门,         43.08亿,0,--  ,17.28,15.55,90,9.02,15.59,0,家具,17.28,17.3,90,0,0,17.28,17.28,17.28,17.28,12.59,0.43,浙江,0,17.28,45,45
603005,晶方科技,        104.21亿,0,--  ,19.43,166.71,858,2.16,16,0,半导体封测,19.43,19.44,858,0,0.01,19.43,19.43,19.43,19.43,85.93,0.9,江苏,0,19.43,429,429
601997,贵阳银行,        144.33亿,0,--  ,5.44,58.64,1078,-0.73,-0.55,0,城商行,5.43,5.44,1078,0,0,5.44,5.44,5.44,5.44,3.5,0.94,贵州,0,5.44,539,539
601992,金隅集团,         69.67亿,0,--  ,1.97,202.38,10273,3.68,0.51,0,水泥制造,1.96,1.97,10273,0,0.01,1.97,1.97,1.97,1.97,1486.31,7.94,北京,0,1.97,5137,5136
601991,大唐发电,         96.05亿,0,--  ,2.86,66.64,2330,7.92,12.16,0,火力发电,2.86,2.87,2330,0,0,2.86,2.86,2.86,2.86,14,0.44,北京,0,2.86,1165,1165
601985,中国核电,        661.17亿,0,--  ,8.68,218.56,2518,-3.66,-1.36,0,核力发电,8.67,8.68,2518,0,0,8.68,8.68,8.68,8.68,13.18,0.47,北京,0,8.68,1259,1259
601975,招商南油,        109.19亿,0,--  ,3.17,243.68,7687,3.26,0.96,0,航运,3.16,3.17,7687,0,0.02,3.17,3.17,3.17,3.17,9.49,1.41,江苏,0,3.17,3844,3843
601965,中国汽研,         68.40亿,0,--  ,19.11,29.05,152,0.47,3.75,0,汽车综合服务,19.11,19.13,152,0,0,19.11,19.11,19.11,19.11,25.89,0.43,重庆,0,19.11,76,76
601963,重庆银行,         49.74亿,0,--  ,7.24,4.92,68,0.84,0.56,0,城商行,7.24,7.25,68,0,0,7.24,7.24,7.24,7.24,4.42,0.37,重庆,0,7.24,34,34
601956,东贝集团,         15.89亿,0,--  ,4.93,5.23,106,10.04,16.27,0,家电零部件,4.93,4.94,106,0,0,4.93,4.93,4.93,4.93,17.05,0.35,湖北,0,4.93,53,53
601949,中国出版,         35.67亿,0,--  ,8.17,55.8,683,-1.45,5.97,0,大众出版,8.15,8.17,683,0,0,8.17,8.17,8.17,8.17,28.51,0.56,北京,0,8.17,342,341
601928,凤凰传媒,         77.93亿,0,--  ,11.26,75.74,673,8.17,8.79,0,教育出版,11.26,11.28,673,0,0,11.26,11.26,11.26,11.26,12.11,0.7,江苏,0,11.26,337,336
601921,浙版传媒,         38.63亿,0,--  ,9.15,22.05,241,8.41,19.14,0,大众出版,9.15,9.16,241,0,0.01,9.15,9.15,9.15,9.15,17.74,0.28,浙江,0,9.15,121,120
601908,京运通,         53.10亿,0,--  ,4.07,32.89,808,5.99,11.2,0,光伏加工设备,4.07,4.08,808,0,0,4.07,4.07,4.07,4.07,20.16,1,北京,0,4.07,404,404
601901,方正证券,        335.31亿,0,--  ,8.24,6559.04,79600,8.28,17.88,0,证券,8.23,8.24,79600,0,0.1,8.24,8.24,8.24,8.24,26.28,12.2,湖南,0,8.24,39800,39800
601880,辽港股份,         94.75亿,0,--  ,1.45,180.53,12450,0,-0.68,0,港口,1.44,1.45,12450,0,0.01,1.45,1.45,1.45,1.45,24.29,5.67,辽宁,0,1.45,6225,6225
601868,中国能建,        307.21亿,0,--  ,2.16,428.18,19823,0,0.47,0,基建工程,2.15,2.16,19823,0,0.01,2.16,2.16,2.16,2.16,21.98,3.54,北京,0,2.16,9912,9911
601866,中远海发,         90.26亿,0,--  ,2.39,54.42,2277,-0.42,-1.65,0,航运,2.39,2.4,2277,0,0,2.39,2.39,2.39,2.39,20.2,1.31,上海,0,2.39,1139,1138
601860,紫金银行,         70.77亿,0,--  ,2.61,401.78,15394,-1.14,-1.14,0,农商行,2.6,2.61,15394,0,0.04,2.61,2.61,2.61,2.61,5.31,10.07,江苏,0,2.61,7697,7697
601828,美凯龙,         36.99亿,0,--  ,3.48,7.03,202,1.75,4.19,0,商业物业经营,3.46,3.48,202,0,0,3.48,3.48,3.48,3.48,--  ,0.44,上海,0,3.48,101,101
601827,三峰环境,         40.46亿,0,--  ,8.02,75.23,938,10.32,8.82,0,固废治理,8.01,8.02,938,0,0.01,8.02,8.02,8.02,8.02,10.25,3.02,重庆,0,8.02,469,469
601818,光大银行,        533.70亿,0,--  ,3.25,193.51,5954,-0.61,0.31,0,股份制银行,3.25,3.26,5954,0,0,3.25,3.25,3.25,3.25,3.82,0.89,北京,0,3.25,2977,2977
601808,中海油服,         86.24亿,0,--  ,15.69,134.62,858,8.66,7.76,0,油田服务,15.68,15.69,858,0,0,15.69,15.69,15.69,15.69,24.7,1.35,天津,0,15.69,429,429
