代码,名称,涨幅%,流通市值Z,10日涨幅%,20日涨幅%,细分行业,开盘%,现价,涨跌,封单额,总金额,买价,卖价,总量,现量,涨速%,换手%,今开,最高,最低,昨收,市盈(动),量比,地区,振幅%,均价,内盘
300256,星星科技,0.87,         25.51亿,-10.04,-19.93,消费电子组件,0.87,2.33,0.02,--  ,8.92,2.31,2.33,383,383,0,0,2.33,2.33,2.33,2.31,--  ,0.38,江西,0,2.33,192
002174,游族网络,0.86,         69.81亿,-6.58,-15.25,游戏,0.86,10.5,0.09,--  ,236.99,10.48,10.5,2257,2257,0,0.02,10.5,10.5,10.5,10.41,690.62,0.76,福建,0,10.5,1129
430478,峆一药业,0.86,          3.61亿,-14.22,-32.34,原料药,0.86,18.76,0.16,--  ,1.69,18.5,18.76,9,9,0,0,18.76,18.76,18.76,18.6,14.05,0.14,安徽,0,18.76,5
301300,远翔新材,0.86,          4.51亿,-14.13,-19.25,其他化学原料,0.86,25.88,0.22,--  ,1.29,25.63,25.88,5,5,0,0,25.88,25.88,25.88,25.66,43.45,0.23,福建,0,25.88,3
300716,泉为科技,0.85,         10.28亿,-15.99,-18.86,改性塑料,0.85,9.46,0.08,--  ,7.76,9.42,9.46,82,82,0,0.01,9.46,9.46,9.46,9.38,--  ,0.51,广东,0,9.46,41
300885,海昌新材,0.85,          7.53亿,-16.62,-21.21,机械基础件,0.85,8.28,0.07,--  ,5.3,8.28,8.32,64,64,0,0,8.28,8.28,8.28,8.21,55.58,0.49,江苏,0,8.28,32
301369,联动科技,0.85,         10.64亿,-12.59,-21.93,半导体设备,0.85,43.86,0.37,--  ,1.75,43.34,44.08,4,4,0,0,43.86,43.86,43.86,43.49,161.08,0.09,广东,0,43.86,2
300235,方直科技,0.85,         14.92亿,-9.96,-17.4,行业应用软件,0.85,9.49,0.08,--  ,1.23,9.42,9.49,13,13,0,0,9.49,9.49,9.49,9.41,66.16,0.05,深圳,0,9.49,7
300221,银禧科技,0.85,         21.60亿,-15.02,-20.96,改性塑料,0.85,4.75,0.04,--  ,28.64,4.7,4.75,603,603,0,0.01,4.75,4.75,4.75,4.71,63.33,1.14,广东,0,4.75,302
605077,华康股份,0.85,         24.02亿,-9.54,-12.74,制糖业,0.85,19.05,0.16,--  ,12.57,19.01,19.05,66,66,0,0,19.05,19.05,19.05,18.89,12.2,1.73,浙江,0,19.05,33
300598,诚迈科技,0.85,         45.32亿,-11.41,-14.32,行业应用软件,0.85,36.97,0.31,--  ,29.95,36.8,36.97,81,81,0,0,36.97,36.97,36.97,36.66,--  ,0.44,江苏,0,36.97,41
301135,瑞德智能,0.84,         10.05亿,-11.35,-17.27,其他电子,0.84,20.32,0.17,--  ,0.61,20.26,20.32,3,3,0,0,20.32,20.32,20.32,20.15,58.2,0.05,广东,0,20.32,2
603106,恒银科技,0.84,         13.10亿,-21.7,-32.55,其他IT设备,0.84,5.99,0.05,--  ,48.4,5.99,6,808,808,0,0.02,5.99,5.99,5.99,5.94,--  ,0.57,天津,0,5.99,404
301321,翰博高新,0.84,         13.51亿,-11.88,-21.72,LED,0.84,14.38,0.12,--  ,20.42,14.38,14.39,142,142,0,0.01,14.38,14.38,14.38,14.26,26.27,1.17,安徽,0,14.38,71
002255,海陆重工,0.84,         29.66亿,-11.11,-17.95,其他发电设备,0.84,4.8,0.04,--  ,11.47,4.77,4.8,239,239,0,0,4.8,4.8,4.8,4.76,12.94,0.32,江苏,0,4.8,120
688395,正弦电气,0.84,          5.98亿,-14.99,-21.61,电机制造,0.84,18.03,0.15,--  ,2.34,18.03,18.08,13,13,0,0,18.03,18.03,18.03,17.88,25.91,0.37,深圳,0,18.03,7
002506,协鑫集成,0.84,         99.81亿,-7.31,-11.07,光伏电池组件,0.84,2.41,0.02,--  ,95.8,2.41,2.42,3975,3975,0,0.01,2.41,2.41,2.41,2.39,74.22,1.93,上海,0,2.41,1988
300604,长川科技,0.83,         86.41亿,-21.22,-31.64,半导体设备,0.83,25.4,0.21,--  ,171.7,25.36,25.4,676,676,0,0.01,25.4,25.4,25.4,25.19,8955.67,1.16,浙江,0,25.4,338
832522,纳科诺尔,0.83,          9.18亿,-8.01,-21.63,锂电设备,0.83,18.15,0.15,--  ,3.63,18.1,18.15,20,20,0,0,18.15,18.15,18.15,18,11.14,0.31,河北,0,18.15,10
603272,联翔股份,0.83,          6.17亿,-14.58,-16.17,其他家居,0.83,14.52,0.12,--  ,7.99,14.4,14.52,55,55,0,0.01,14.52,14.52,14.52,14.4,271.46,0.91,浙江,0,14.52,28
688069,德林海,0.83,          8.35亿,-11.15,-14.6,生态修复,0.83,16.97,0.14,--  ,0.85,16.51,16.97,5,5,0,0,16.97,16.97,16.97,16.83,--  ,0.16,江苏,0,16.97,3
301065,本立科技,0.83,          8.31亿,-15.53,-21.51,其他化学原料,0.83,18.21,0.15,--  ,1.82,18.21,18.25,10,10,0,0,18.21,18.21,18.21,18.06,30.26,0.22,浙江,0,18.21,5
301503,智迪科技,0.83,          5.34亿,-17.73,-18.59,其他IT设备,0.83,26.72,0.22,--  ,51.84,26.72,26.73,194,194,0,0.1,26.72,26.72,26.72,26.5,32.65,1.78,广东,0,26.72,97
871634,新威凌,0.83,          1.69亿,-10.32,-29.58,铅锌,0.83,10.95,0.09,--  ,5.04,10.87,10.95,46,46,0,0.03,10.95,10.95,10.95,10.86,36.47,0.74,湖南,0,10.95,23
600789,鲁抗医药,0.83,         41.60亿,-7.43,-14.68,化学制剂,0.83,6.1,0.05,--  ,24.83,6.1,6.11,407,407,0,0,6.1,6.1,6.1,6.05,21.29,0.47,山东,0,6.1,204
873726,卓兆点胶,0.82,          5.09亿,-15.09,-37.24,其他专用设备,0.82,30.57,0.25,--  ,9.99,30.57,30.79,33,33,0,0.02,30.57,30.57,30.57,30.32,28.33,0.54,江苏,0,30.57,17
600355,精伦电子,0.82,         15.27亿,-13.44,-22.08,其他专用设备,0.82,3.67,0.03,--  ,113.26,3.67,3.68,3086,3086,0,0.06,3.67,3.67,3.67,3.64,--  ,2.25,湖北,0,3.67,1543
603701,德宏股份,0.82,         16.26亿,-15.53,-22.92,底盘与发动机系统,0.82,12.24,0.1,--  ,0.37,12.12,12.3,3,3,0,0,12.24,12.24,12.24,12.14,168.11,0.02,浙江,0,12.24,2
300441,鲍斯股份,0.82,         20.19亿,-8.5,-12.8,制冷空调设备,0.82,6.13,0.05,--  ,15.75,6.1,6.13,257,257,0,0,6.13,6.13,6.13,6.08,17.19,0.65,浙江,0,6.13,129
688630,芯碁微装,0.82,         39.28亿,-13.45,-20.11,其他专用设备,0.82,61.32,0.5,--  ,3.67,61.26,61.32,6,6,0,0,61.32,61.32,61.32,60.82,51.03,0.14,安徽,0,61.32,3
605289,罗曼股份,0.82,         18.63亿,-19.92,-28.89,其他专业工程,0.82,36.82,0.3,--  ,9.57,36.82,37.11,26,26,0,0.01,36.82,36.82,36.82,36.52,40.13,0.18,上海,0,36.82,13
300419,浩丰科技,0.82,         15.35亿,-10.4,-16.21,行业应用软件,0.82,4.91,0.04,--  ,18.22,4.89,4.91,371,371,0,0.01,4.91,4.91,4.91,4.87,101.13,0.83,北京,0,4.91,186
301085,亚康股份,0.82,         14.93亿,-10.18,-19.47,其他云服务,0.82,45.45,0.37,--  ,4.09,45.45,45.5,9,9,0,0,45.45,45.45,45.45,45.08,35.54,0.13,北京,0,45.45,5
688646,逸飞激光,0.82,          5.38亿,-13.2,-21.48,激光设备,0.82,28.26,0.23,--  ,4.8,28.23,28.26,17,17,0,0.01,28.26,28.26,28.26,28.03,40.12,0.5,湖北,0,28.26,9
002346,柘中股份,0.82,         18.92亿,-10.87,-12.38,输变电设备,0.82,9.84,0.08,--  ,0.79,9.8,9.84,8,8,0,0,9.84,9.84,9.84,9.76,16.68,0.11,上海,0,9.84,4
300580,贝斯特,0.82,         28.90亿,-14.31,-24.14,底盘与发动机系统,0.82,22.15,0.18,--  ,43.86,22.13,22.15,198,198,0,0.01,22.15,22.15,22.15,21.97,26.87,0.66,江苏,0,22.15,99
301068,大地海洋,0.82,          9.78亿,-12.55,-17.85,固废治理,0.82,24.66,0.2,--  ,10.11,24.03,24.66,41,41,0,0.01,24.66,24.66,24.66,24.46,44.77,2.92,浙江,0,24.66,21
300765,新诺威,0.82,         85.09亿,-18.44,-20.63,保健品,0.82,28.4,0.23,--  ,143.42,28.19,28.4,505,505,0,0,28.4,28.4,28.4,28.17,42.74,0.44,河北,0,28.4,253
301499,维科精密,0.82,          8.12亿,-11.12,-18.21,汽车电子电气系统,0.82,23.49,0.19,--  ,33.12,23.49,23.51,141,141,0,0.04,23.49,23.49,23.49,23.3,64.93,1.36,上海,0,23.49,71
002849,威星智能,0.81,         23.42亿,-14.26,-19.5,仪器仪表,0.81,14.86,0.12,--  ,4.46,14.86,14.88,30,30,0,0,14.86,14.86,14.86,14.74,38.95,0.21,浙江,0,14.86,15
002723,小崧股份,0.81,         16.75亿,-18.59,-15.58,个护小家电,0.81,8.67,0.07,--  ,12.57,8.66,8.67,145,145,0,0,8.67,8.67,8.67,8.6,183.92,0.37,广东,0,8.67,73
688696,极米科技,0.81,         35.17亿,-13.21,-19.43,电视,0.81,85.49,0.69,--  ,6.84,85.2,85.49,8,8,0,0,85.49,85.49,85.49,84.8,52.09,0.37,四川,0,85.49,4
301004,嘉益股份,0.81,         14.64亿,-22.9,21.88,其他家居,0.81,55.75,0.45,--  ,47.95,55.75,55.76,86,86,0,0.03,55.75,55.75,55.75,55.3,13.86,0.6,浙江,0,55.75,43
688435,英方软件,0.81,         14.53亿,-8.9,-21.65,行业应用软件,0.81,35.95,0.29,--  ,8.33,35.66,35.95,23,23,0,0.01,35.95,35.95,35.95,35.66,518.14,0.49,上海,0,35.95,12
002418,康盛股份,0.81,         20.40亿,-8.49,-12.06,家电零部件,0.81,2.48,0.02,--  ,9.23,2.48,2.49,372,372,0,0,2.48,2.48,2.48,2.46,74.37,0.66,浙江,0,2.48,186
000600,建投能源,0.81,         30.60亿,-0.6,-7.27,火力发电,0.81,4.97,0.04,--  ,26.09,4.95,4.97,525,525,0,0,4.97,4.97,4.97,4.93,29.47,0.82,河北,0,4.97,263
688351,微电生理-U,0.81,         19.96亿,-2.17,-14.91,医疗耗材,0.81,21.17,0.17,--  ,2.89,21.17,21.31,14,14,0,0,21.17,21.17,21.17,21,648.64,0.11,上海,0,21.17,7
301262,海看股份,0.81,         10.90亿,-6.47,-13.98,广播电视,0.81,26.15,0.21,--  ,10.72,26.15,26.4,41,41,0,0.01,26.15,26.15,26.15,25.94,28.66,0.33,山东,0,26.15,21
603179,新泉股份,0.81,        118.45亿,-10.66,-18.62,汽车电子电气系统,0.81,39.87,0.32,--  ,26.31,39.84,39.87,66,66,0,0,39.87,39.87,39.87,39.55,25.98,0.36,江苏,0,39.87,33
301230,泓博医药,0.81,         12.39亿,-3.77,-13.98,医疗研发外包,0.81,29.9,0.24,--  ,30.8,29.88,29.9,103,103,0,0.02,29.9,29.9,29.9,29.66,52.54,0.62,上海,0,29.9,52
688533,上声电子,0.81,         11.46亿,-17.17,-23.32,汽车电子电气系统,0.81,28.66,0.23,--  ,2.87,28.66,28.68,10,10,0,0,28.66,28.66,28.66,28.43,32.08,0.11,江苏,0,28.66,5
688343,云天励飞-U,0.81,         30.72亿,-8.84,-21.46,行业应用软件,0.81,37.54,0.3,--  ,44.38,37.5,37.54,118,118,0,0.01,37.54,37.54,37.54,37.24,--  ,1.23,深圳,0,37.54,59
300402,宝色股份,0.8,         10.61亿,-10.45,-22.95,金属制品,0.8,16.28,0.13,--  ,10.74,16.28,16.3,66,66,0,0,16.28,16.28,16.28,16.15,56.75,0.38,江苏,0,16.28,33
002521,齐峰新材,0.8,         27.12亿,-5.96,-10.08,特种纸,0.8,7.58,0.06,--  ,2.88,7.54,7.58,38,38,0,0,7.58,7.58,7.58,7.52,17.87,0.1,山东,0,7.58,19
301225,恒勃股份,0.79,          6.66亿,-14.61,-22.9,其他汽车零部件,0.79,26.66,0.21,--  ,5.07,26.64,26.66,19,19,0,0.01,26.66,26.66,26.66,26.45,26.25,0.37,浙江,0,26.66,10
002668,奥马电器,0.79,         29.35亿,-6.06,-4.51,冰洗,0.79,6.35,0.05,--  ,13.14,6.35,6.41,207,207,0,0,6.35,6.35,6.35,6.3,8.65,0.42,广东,0,6.35,104
603721,中广天择,0.79,         17.26亿,7.13,-0.48,影视制作,0.79,26.76,0.21,--  ,1581.52,26.75,26.76,5910,5910,0,0.45,26.76,26.76,26.76,26.55,--  ,11.59,湖南,0,26.76,2955
873339,恒太照明,0.79,          2.46亿,-10.05,-27.04,LED,0.79,5.1,0.04,--  ,0.05,5.02,5.1,1,1,0,0,5.1,5.1,5.1,5.06,13.34,0.02,江苏,0,5.1,1
600638,新黄浦,0.79,         15.34亿,-1.36,-2.86,住宅开发,0.79,5.1,0.04,--  ,206.55,5.1,5.11,4050,4050,0,0.06,5.1,5.1,5.1,5.06,31.41,2.36,上海,0,5.1,2025
688239,航宇科技,0.79,         35.91亿,-10.39,-24.07,航空装备,0.79,34.44,0.27,--  ,2.41,34.44,34.6,7,7,0,0,34.44,34.44,34.44,34.17,22.81,0.05,贵州,0,34.44,4
300160,秀强股份,0.79,         22.96亿,-10.04,-13.1,家电零部件,0.79,5.11,0.04,--  ,109.56,5.11,5.17,2144,2144,0,0.03,5.11,5.11,5.11,5.07,16.73,5.61,江苏,0,5.11,1072
688701,卓锦股份,0.79,          4.00亿,-14.02,-19.35,生态修复,0.79,7.67,0.06,--  ,1.08,7.67,7.68,14,14,0,0,7.67,7.67,7.67,7.61,--  ,0.25,浙江,0,7.67,7
002111,威海广泰,0.79,         24.16亿,-9.12,-16.45,航空装备,0.79,7.67,0.06,--  ,5.52,7.64,7.67,72,72,0,0,7.67,7.67,7.67,7.61,45.11,0.35,山东,0,7.67,36
000990,诚志股份,0.79,         43.46亿,-4.36,-10.4,煤化工,0.79,7.67,0.06,--  ,14.5,7.67,7.7,189,189,0,0,7.67,7.67,7.67,7.61,53.48,0.44,江西,0,7.67,95
688196,卓越新能,0.79,          9.59亿,0.31,-4.56,固废治理,0.79,31.98,0.25,--  ,87.59,31.8,31.98,274,274,0,0.02,31.98,31.98,31.98,31.73,18.81,8.54,福建,0,31.98,137
600299,安迪苏,0.79,         28.93亿,-4.84,-7.47,食品助剂,0.79,7.68,0.06,--  ,10.75,7.64,7.68,140,140,0,0,7.68,7.68,7.68,7.62,--  ,0.74,北京,0,7.68,70
605368,蓝天燃气,0.79,         27.30亿,0.79,1.85,燃气,0.79,11.54,0.09,--  ,30.81,11.54,11.59,267,267,0,0.01,11.54,11.54,11.54,11.45,11.99,1.27,河南,0,11.54,134
002743,富煌钢构,0.79,         14.87亿,-12.16,-15.07,钢结构,0.79,5.13,0.04,--  ,32.01,5.1,5.13,624,624,0,0.01,5.13,5.13,5.13,5.09,18.92,1.36,安徽,0,5.13,312
688221,前沿生物-U,0.79,         16.53亿,-11.7,-22.14,其他生物制药,0.79,7.7,0.06,--  ,2.08,7.65,7.7,27,27,0,0,7.7,7.7,7.7,7.64,--  ,0.2,江苏,0,7.7,14
603007,ST花王,0.78,         14.72亿,0.95,13.23,园林工程,0.78,6.42,0.05,--  ,283.19,6.38,6.42,4411,4411,0,0.12,6.42,6.42,6.42,6.37,--  ,5.34,江苏,0,6.42,2206
301316,慧博云通,0.78,         23.27亿,-9.13,-14.72,行业应用软件,0.78,19.3,0.15,--  ,2.32,19.05,19.3,12,12,0,0,19.3,19.3,19.3,19.15,114.2,0.08,浙江,0,19.3,6
300958,建工修复,0.78,         11.00亿,-6.36,-12.76,生态修复,0.78,15.45,0.12,--  ,54.23,15.45,15.58,351,351,0,0.05,15.45,15.45,15.45,15.33,31.74,2.21,北京,0,15.45,176
603353,和顺石油,0.78,         12.19亿,-11.27,-20.02,石油贸易,0.78,20.69,0.16,--  ,1.66,20.68,20.69,8,8,0,0,20.69,20.69,20.69,20.53,49.13,0.12,湖南,0,20.69,4
601188,龙江交通,0.78,         15.41亿,-17.62,-2.02,高速公路,0.78,3.88,0.03,--  ,31.23,3.88,3.89,805,805,0,0.01,3.88,3.88,3.88,3.85,21.1,0.48,黑龙江,0,3.88,403
300210,森远股份,0.78,         27.48亿,5.84,-7.65,其他专用设备,0.78,9.06,0.07,--  ,376.71,9.06,9.07,4158,4158,0,0.09,9.06,9.06,9.06,8.99,--  ,1.69,辽宁,0,9.06,2079
688102,斯瑞新材,0.78,         24.66亿,-8.23,-19.86,铜,0.78,10.37,0.08,--  ,0.73,10.36,10.37,7,7,0,0,10.37,10.37,10.37,10.29,63.64,0.03,陕西,0,10.37,4
002827,高争民爆,0.78,         16.08亿,-7.92,-14.28,民爆制品,0.78,14.29,0.11,--  ,10.15,14.28,14.29,71,71,0,0,14.29,14.29,14.29,14.18,35.61,0.44,西藏,0,14.29,36
002357,富临运业,0.78,         14.28亿,-24.42,-14.93,公共交通,0.78,6.5,0.05,--  ,81.97,6.5,6.51,1261,1261,0,0.04,6.5,6.5,6.5,6.45,9.64,1.33,四川,0,6.5,631
688072,拓荆科技,0.77,        149.67亿,-10.9,-24.66,半导体设备,0.77,165.9,1.27,--  ,99.54,165.82,165.9,60,60,0,0.01,165.9,165.9,165.9,164.63,86.4,0.6,辽宁,0,165.9,30
603345,安井食品,0.77,        167.16亿,-19.33,-25.29,预加工食品,0.77,75.99,0.58,--  ,358.67,75.99,76,472,472,0,0.02,75.99,75.99,75.99,75.41,14.9,1.33,福建,0,75.99,236
688061,灿瑞科技,0.77,         11.76亿,-16.64,-29.99,集成电路设计,0.77,27.55,0.21,--  ,3.3,27.02,27.55,12,12,0,0,27.55,27.55,27.55,27.34,--  ,0.37,上海,0,27.55,6
002895,川恒股份,0.77,         34.21亿,-10.4,-20.15,磷肥及磷化工,0.77,15.77,0.12,--  ,31.22,15.66,15.77,198,198,0,0,15.77,15.77,15.77,15.65,13.04,1.32,贵州,0,15.77,99
601958,金钼股份,0.77,         83.25亿,-2.94,-4.45,钨钼,0.77,9.22,0.07,--  ,114.05,9.22,9.23,1237,1237,0,0,9.22,9.22,9.22,9.15,9.55,1.42,陕西,0,9.22,619
300279,和晶科技,0.76,         16.90亿,-11.73,-18.42,其他电子,0.76,5.27,0.04,--  ,19.87,5.27,5.35,377,377,0,0.01,5.27,5.27,5.27,5.23,46.84,1.08,江苏,0,5.27,189
300033,同花顺,0.76,        236.52亿,-2.66,-21.05,行业应用软件,0.76,121.89,0.92,--  ,129.2,121.85,121.89,106,106,0,0,121.89,121.89,121.89,120.97,63.77,0.31,浙江,0,121.89,53
002524,光正眼科,0.76,         20.08亿,-11.22,-19.08,医院,0.76,5.3,0.04,--  ,1.7,5.29,5.35,32,32,0,0,5.3,5.3,5.3,5.26,197.3,0.11,新疆,0,5.3,16
002623,亚玛顿,0.76,         21.54亿,-16.98,-20.34,光伏辅材,0.76,21.27,0.16,--  ,12.97,21.11,21.27,61,61,0,0,21.27,21.27,21.27,21.11,38.34,0.73,江苏,0,21.27,31
000657,中钨高新,0.76,         54.37亿,-2.57,-5.89,钨钼,0.76,7.98,0.06,--  ,52.15,7.98,7.99,653,653,0,0.01,7.98,7.98,7.98,7.92,26.51,0.83,海南,0,7.98,327
002582,好想你,0.76,         20.09亿,-11.67,-15.05,零食,0.76,6.66,0.05,--  ,5.19,6.62,6.66,78,78,0,0,6.66,6.66,6.66,6.61,--  ,0.19,河南,0,6.66,39
430425,乐创技术,0.76,          3.54亿,-12.92,-37.54,工业控制设备,0.76,18.68,0.14,--  ,6.22,18.66,18.68,33,33,0,0.02,18.68,18.68,18.68,18.54,22.96,0.55,四川,0,18.68,17
002158,汉钟精机,0.75,         38.47亿,-9.88,-15.83,制冷空调设备,0.75,18.71,0.14,--  ,67.73,18.58,18.71,362,362,0,0.01,18.71,18.71,18.71,18.57,11.04,1.95,上海,0,18.71,181
002692,远程股份,0.75,         18.91亿,-12.25,-17.66,线缆部件及其他,0.75,4.01,0.03,--  ,7.82,4.01,4.03,195,195,0,0,4.01,4.01,4.01,3.98,67.49,0.66,江苏,0,4.01,98
300204,舒泰神,0.75,         19.51亿,-13.28,-20.89,其他生物制药,0.75,8.03,0.06,--  ,3.05,8.03,8.05,38,38,0,0,8.03,8.03,8.03,7.97,--  ,0.18,北京,0,8.03,19
688320,禾川科技,0.75,         21.85亿,-9.57,-22.95,工业控制设备,0.75,29.49,0.22,--  ,20.11,29.01,29.49,68,68,0,0.01,29.49,29.49,29.49,29.27,52.9,0.91,浙江,0,29.49,34
603220,中贝通信,0.75,         56.39亿,-9.58,-19.25,网络工程施工,0.75,25.5,0.19,--  ,492.66,25.49,25.5,1932,1932,0,0.06,25.5,25.5,25.5,25.31,63.64,2.31,湖北,0,25.5,966
000420,吉林化纤,0.75,         47.29亿,-8.81,-8.5,粘胶纤维,0.75,2.69,0.02,--  ,15.84,2.68,2.69,589,589,0,0,2.69,2.69,2.69,2.67,91.05,0.62,吉林,0,2.69,295
002657,中科金财,0.75,         45.45亿,-10.46,-17.44,行业应用软件,0.75,14.82,0.11,--  ,44.16,14.82,14.99,298,298,0,0.01,14.82,14.82,14.82,14.71,--  ,0.48,北京,0,14.82,149
300539,横河精密,0.75,          8.37亿,-13.63,-23.68,其他塑料制品,0.75,9.44,0.07,--  ,3.68,9.4,9.44,39,39,0,0,9.44,9.44,9.44,9.37,57.1,0.33,浙江,0,9.44,20
301232,飞沃科技,0.75,          5.27亿,-12.85,-18.12,风电零部件,0.75,39.12,0.29,--  ,7.82,39.12,39.2,20,20,0,0.01,39.12,39.12,39.12,38.83,27.76,0.9,湖南,0,39.12,10
603516,淳中科技,0.74,         18.91亿,-15.91,-23.44,其他IT设备,0.74,16.23,0.12,--  ,12.82,16.23,16.25,79,79,0,0,16.23,16.23,16.23,16.11,194.55,0.5,北京,0,16.23,40
002128,电投能源,0.74,        142.18亿,2.46,1.01,铝,0.74,15,0.11,--  ,18.6,15,15.03,124,124,0,0,15,15,15,14.89,7.03,0.23,内蒙,0,15,62
300553,集智股份,0.74,         10.63亿,-10.32,-25.98,仪器仪表,0.74,25.96,0.19,--  ,16.23,25.96,25.98,63,63,0,0.01,25.96,25.96,25.96,25.77,46.5,0.74,浙江,0,25.96,32
301297,富乐德,0.74,         28.43亿,-11.89,-21.43,半导体设备,0.74,20.54,0.15,--  ,17.05,20.54,20.55,83,83,0,0.01,20.54,20.54,20.54,20.39,81.66,0.38,安徽,0,20.54,42
300254,仟源医药,0.73,         16.72亿,-9.56,-16.36,化学制剂,0.73,8.23,0.06,--  ,23.7,8.23,8.24,288,288,0,0.01,8.23,8.23,8.23,8.17,--  ,1.09,山西,0,8.23,144
300901,中胤时尚,0.73,          8.12亿,-15.48,-19.85,鞋帽及其他,0.73,8.24,0.06,--  ,4.04,8.23,8.24,49,49,0,0,8.24,8.24,8.24,8.18,59.03,0.37,浙江,0,8.24,25
300969,恒帅股份,0.73,         15.19亿,-10.66,-12.29,汽车电子电气系统,0.73,75.95,0.55,--  ,6.84,75.95,76.49,9,9,0,0,75.95,75.95,75.95,75.4,30.37,0.21,浙江,0,75.95,5
688023,安恒信息,0.73,         37.88亿,-15.4,-31.65,基础软件,0.73,70.5,0.51,--  ,207.33,70.5,70.99,294,294,0,0.04,70.5,70.5,70.5,69.99,--  ,3.89,浙江,0,70.5,147
300226,上海钢联,0.73,         50.19亿,-6.81,-18.13,产联网平台服务,0.73,22.18,0.16,--  ,60.33,22.18,22.2,272,272,0,0.01,22.18,22.18,22.18,22.02,32.07,0.5,上海,0,22.18,136
603444,吉比特,0.73,         79.96亿,-7.42,-23,游戏,0.73,188.63,1.36,--  ,88.66,188.63,188.88,47,47,0,0.01,188.63,188.63,188.63,187.27,11.86,0.61,福建,0,188.63,24
300019,硅宝科技,0.73,         30.46亿,-11.93,-16.04,有机硅,0.73,13.88,0.1,--  ,0.97,13.79,13.88,7,7,0,0,13.88,13.88,13.88,13.78,18.21,0.06,四川,0,13.88,4
688603,天承科技,0.73,          6.05亿,-15.29,-32.33,其他电子,0.73,47.2,0.34,--  ,6.61,47.2,48,14,14,0,0.01,47.2,47.2,47.2,46.86,49.41,0.55,广东,0,47.2,7
603266,天龙股份,0.73,         15.18亿,-14.59,-18.18,其他汽车零部件,0.73,20.83,0.15,--  ,28.33,20.83,20.9,136,136,0,0.01,20.83,20.83,20.83,20.68,35.76,0.62,浙江,0,20.83,68
688629,华丰科技,0.73,         12.49亿,-2.33,-13.67,消费电子组件,0.73,18.06,0.13,--  ,15.87,18.06,18.5,88,88,0,0.01,18.06,18.06,18.06,17.93,157.28,0.35,四川,0,18.06,44
301119,正强股份,0.72,          5.70亿,-14.47,-17.77,底盘与发动机系统,0.72,20.87,0.15,--  ,4.8,20.79,20.87,23,23,0,0.01,20.87,20.87,20.87,20.72,21.49,0.66,浙江,0,20.87,12
301139,元道通信,0.72,         15.11亿,-14.53,-22.9,网络优化运维,0.72,25.18,0.18,--  ,18.89,25.18,25.21,75,75,0,0.01,25.18,25.18,25.18,25,36.49,0.82,新疆,0,25.18,38
000526,学大教育,0.72,         31.50亿,-5.82,-13.22,教育培训,0.72,43.39,0.31,--  ,76.37,43.38,43.58,176,176,0,0.01,43.39,43.39,43.39,43.08,33.96,0.96,福建,0,43.39,88
605319,无锡振华,0.72,         13.93亿,-14.51,-16.73,其他汽车零部件,0.72,19.62,0.14,--  ,7.46,19.62,19.93,38,38,0,0,19.62,19.62,19.62,19.48,22.12,0.28,江苏,0,19.62,19
300014,亿纬锂能,0.72,        426.10亿,-8.98,-14.35,锂电池,0.72,35.05,0.25,--  ,414.99,35.03,35.05,1184,1184,0,0.01,35.05,35.05,35.05,34.8,15.7,1.19,广东,0,35.05,592
688122,西部超导,0.72,        159.24亿,-5.95,-32.41,钛,0.72,36.5,0.26,--  ,72.77,36.42,36.5,199,199,0,0,36.5,36.5,36.5,36.24,30.53,0.88,陕西,0,36.5,100
301213,观想科技,0.72,          8.34亿,-9.55,-19.82,军工电子,0.72,32.32,0.23,--  ,1.29,31.66,32.32,4,4,0,0,32.32,32.32,32.32,32.09,311.87,0.11,四川,0,32.32,2
300769,德方纳米,0.72,         87.35亿,-21.11,-25.96,电池化学品,0.72,43.57,0.31,--  ,248.17,43.57,43.65,570,570,0,0.02,43.57,43.57,43.57,43.26,--  ,1.16,深圳,0,43.57,285
002686,亿利达,0.72,         16.78亿,-12.44,-16.6,其他通用设备,0.72,5.63,0.04,--  ,0.39,5.6,5.63,7,7,0,0,5.63,5.63,5.63,5.59,43.91,0.02,浙江,0,5.63,4
300951,博硕科技,0.71,         12.93亿,-16.19,-28.8,消费电子组件,0.71,42.31,0.3,--  ,14.81,42.28,42.31,35,35,0,0.01,42.31,42.31,42.31,42.01,18.34,0.61,深圳,0,42.31,18
300579,数字认证,0.71,         25.50亿,-6.44,-16.03,基础软件,0.71,21.22,0.15,--  ,17.61,21.22,21.23,83,83,0,0,21.22,21.22,21.22,21.07,--  ,0.52,北京,0,21.22,42
002380,科远智慧,0.71,         15.75亿,-9.23,-17.08,行业应用软件,0.71,14.17,0.1,--  ,11.34,14.16,14.17,80,80,0,0.01,14.17,14.17,14.17,14.07,28.2,0.49,江苏,0,14.17,40
605298,必得科技,0.71,          5.50亿,-15.56,-19.64,轨交设备,0.71,12.81,0.09,--  ,2.95,12.74,12.83,23,23,0,0.01,12.81,12.81,12.81,12.72,99.83,0.34,江苏,0,12.81,12
603488,展鹏科技,0.7,         20.45亿,-14.95,-21.12,楼宇设备,0.7,8.59,0.06,--  ,3.61,8.59,8.67,42,42,0,0,8.59,8.59,8.59,8.53,33.36,0.16,江苏,0,8.59,21
